age,male,part_time,area_of_birth,area_of_work,wage,job_tenure,firm_age,firm_size,precarious_job,firm_sector,skill_level,categoria,macrogruppo,agr_alim,tess_abbigl,manif_leggera,chim_materiali,metalmeccanica,util_trasporti,serv_avanzati
38,1,0,1,1,550,4,28,1,0,17,2,Fabbricazione di carta,Manifatturiera Leggera,0,0,1,0,0,0,0
39,1,0,4,3,250,1,2,3,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
35,1,0,3,3,300,1,36,4,1,63,2,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
32,1,1,1,1,400,1,2,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
54,1,0,4,4,500,4,42,2,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
52,1,0,5,5,800,3,11,3,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
49,1,1,4,1,600,5,30,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
24,0,1,6,3,350,0,8,1,0,51,1,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
40,0,0,3,3,750,1,4,2,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
47,1,0,1,1,1100,2,41,2,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
32,0,1,5,5,400,2,9,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
32,0,0,1,1,550,1,1,2,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
24,0,0,1,1,600,1,5,4,1,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
23,1,0,2,2,450,0,12,4,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
21,0,1,2,1,450,1,1,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
37,0,0,3,1,900,1,11,2,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
41,1,0,1,2,500,3,15,2,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
39,0,0,4,4,400,0,1,2,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
37,0,1,1,1,450,1,16,2,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
42,1,0,2,2,1200,1,1,3,0,35,4,Fornitura di acqua,Utilities e Trasporti,0,0,0,0,0,1,0
50,0,1,3,3,350,1,16,4,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
57,0,1,1,1,450,1,39,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
45,1,0,3,3,550,2,7,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
45,0,0,6,2,550,0,10,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
41,0,1,6,2,350,1,24,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
34,1,0,6,2,350,1,20,3,0,63,2,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
55,1,0,2,2,450,2,36,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
48,1,0,5,5,1050,4,7,3,0,34,3,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
47,0,0,4,4,300,1,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
55,1,0,4,4,600,3,11,3,0,90,2,"Attività creative, artistiche",Servizi Avanzati,0,0,0,0,0,0,1
40,1,1,6,2,350,1,16,4,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
63,0,0,3,2,500,1,2,1,0,66,3,Attività ausiliarie dei servizi,Servizi Avanzati,0,0,0,0,0,0,1
35,0,0,2,1,700,1,6,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
32,1,0,1,1,550,2,44,4,0,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
43,1,0,4,4,300,1,3,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
44,1,0,6,2,450,0,0,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
43,1,0,6,3,400,0,1,1,1,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
53,0,1,4,1,400,2,23,3,0,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
35,0,0,3,3,500,0,1,2,0,32,3,Altre industrie manifatturiere,Manifatturiera Leggera,0,0,1,0,0,0,0
41,0,0,4,2,450,1,29,2,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
52,0,0,6,3,900,5,44,3,0,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
35,1,0,6,3,350,1,3,1,1,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
55,1,0,6,2,400,1,2,1,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
52,1,0,4,4,400,5,30,4,0,34,2,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
47,1,0,2,2,600,5,5,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
49,1,0,6,3,450,1,32,1,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
42,1,0,1,1,850,2,11,4,0,60,3,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
31,1,0,2,2,450,1,10,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
26,1,0,4,2,500,1,29,4,0,50,3,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
24,0,0,3,2,500,0,21,2,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
37,0,0,1,1,550,1,10,2,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
46,1,1,1,1,550,2,21,2,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
41,0,0,2,2,1050,1,13,2,0,28,3,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
57,0,1,3,3,450,1,14,4,0,75,3,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
23,0,0,6,1,400,0,19,2,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
43,1,0,4,4,500,1,2,2,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
51,1,0,4,4,450,2,37,1,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
43,1,0,4,4,500,1,11,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
52,1,0,1,1,950,3,14,3,0,45,3,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
45,1,0,2,2,500,2,27,2,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
48,0,0,1,1,450,5,33,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
37,1,0,1,1,450,2,11,2,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
41,1,0,5,1,1300,0,10,1,0,66,3,Attività ausiliarie dei servizi,Servizi Avanzati,0,0,0,0,0,0,1
53,0,0,1,1,450,1,26,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
41,0,0,5,3,400,0,20,1,1,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
47,1,0,4,4,400,1,14,1,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
32,1,0,4,4,300,2,6,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
55,1,1,1,1,450,1,2,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
37,1,0,5,5,850,1,0,2,0,63,2,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
32,1,0,4,4,600,1,45,4,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
54,1,0,1,1,600,1,30,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
46,1,0,4,4,500,3,18,4,0,34,2,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
50,1,0,3,3,450,1,5,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
45,1,0,2,2,950,1,39,1,0,01,3,Coltivazioni agricole e produzio,Agricoltura e Alimentare,1,0,0,0,0,0,0
55,1,0,4,5,550,2,28,3,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
44,1,0,5,5,800,4,22,3,0,90,2,"Attività creative, artistiche",Servizi Avanzati,0,0,0,0,0,0,1
33,0,0,2,2,750,1,8,1,0,15,3,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
37,0,1,2,2,700,1,6,2,0,65,3,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
33,1,0,1,1,850,0,33,1,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
51,1,0,1,1,400,3,16,1,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
24,0,0,1,1,300,1,12,1,0,17,2,Fabbricazione di carta,Manifatturiera Leggera,0,0,1,0,0,0,0
44,0,1,1,1,500,5,40,3,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
42,1,0,2,1,450,2,2,3,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
24,1,0,1,1,400,0,25,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
50,0,0,4,2,300,1,16,3,0,91,2,"Attività di biblioteche, musei",Servizi Avanzati,0,0,0,0,0,0,1
38,0,0,5,5,400,1,16,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
49,1,0,6,5,350,1,5,1,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
51,1,0,3,3,400,1,16,4,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
49,1,0,3,3,700,1,38,2,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
53,1,0,4,1,800,2,10,4,0,60,3,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
27,1,0,4,4,300,0,9,1,0,32,2,Altre industrie manifatturiere,Manifatturiera Leggera,0,0,1,0,0,0,0
37,1,0,5,5,500,1,31,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
38,1,0,3,3,550,1,18,1,0,45,3,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
33,1,0,1,1,550,3,36,3,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
27,1,1,6,1,450,1,0,1,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
55,1,0,5,5,550,1,7,3,0,90,2,"Attività creative, artistiche",Servizi Avanzati,0,0,0,0,0,0,1
48,0,0,1,1,700,4,44,4,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
27,0,1,1,1,400,0,10,4,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
32,0,0,6,1,400,1,10,2,1,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
37,0,0,6,3,450,1,3,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
34,0,0,4,4,450,1,9,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
26,1,0,4,4,550,1,17,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
48,0,1,2,2,350,1,9,1,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
45,1,0,2,2,450,1,8,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
42,0,1,1,1,450,2,5,2,0,55,3,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
34,0,0,1,2,600,1,1,4,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
40,1,0,2,2,300,3,58,4,0,66,3,Attività ausiliarie dei servizi,Servizi Avanzati,0,0,0,0,0,0,1
54,0,0,5,5,500,0,10,1,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
44,1,0,1,1,800,2,22,3,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
47,1,0,1,1,450,4,35,1,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
39,0,0,2,2,400,1,9,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
52,1,0,2,2,400,2,31,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
39,1,1,3,3,550,0,28,2,0,45,3,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,3,3,350,0,22,2,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
40,1,0,1,3,550,1,12,2,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
37,1,0,4,4,350,1,13,2,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
29,1,0,4,4,350,2,8,2,0,25,2,Fabbricazione di prodotti in met,Metalmeccanica,0,0,0,0,1,0,0
45,0,1,6,2,450,1,6,1,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
48,0,0,1,2,450,1,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
49,1,0,3,3,550,2,19,3,0,37,2,Gestione delle reti fognarie,Utilities e Trasporti,0,0,0,0,0,1,0
36,1,0,1,1,500,2,7,1,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
51,1,0,1,1,700,4,19,2,0,32,3,Altre industrie manifatturiere,Manifatturiera Leggera,0,0,1,0,0,0,0
52,1,0,1,1,750,5,29,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
27,0,0,2,2,400,0,1,2,1,45,3,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
29,0,0,4,3,800,1,40,4,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
34,0,1,1,1,600,0,7,1,0,40,3,Fornitura di energia elettrica,Utilities e Trasporti,0,0,0,0,0,1,0
48,1,0,2,2,650,3,44,3,0,21,2,Fabbricazione di prodotti farmac,Chimica e Materiali,0,0,0,1,0,0,0
23,1,0,4,4,300,1,2,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
28,1,0,6,2,450,1,0,3,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
51,0,0,4,1,400,1,13,2,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
23,0,0,1,1,400,1,11,3,0,52,1,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
40,1,0,6,1,350,1,24,2,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
43,1,0,6,1,350,1,5,1,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
35,1,0,6,2,500,2,27,1,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
28,1,0,1,1,400,1,9,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
46,0,0,5,5,700,3,34,2,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
37,1,0,2,2,1050,3,22,2,0,25,3,Fabbricazione di prodotti in met,Metalmeccanica,0,0,0,0,1,0,0
49,0,0,2,2,400,1,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
25,1,0,2,2,950,0,39,2,1,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
56,0,0,3,3,450,2,10,2,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
53,0,1,5,1,400,2,11,1,0,80,2,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
42,0,0,1,1,500,1,19,2,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
50,1,0,6,1,450,1,28,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
20,0,0,1,1,300,0,0,1,0,55,1,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
47,1,0,5,5,1000,5,52,3,0,23,2,Fabbricazione di altri prodotti,Chimica e Materiali,0,0,0,1,0,0,0
27,1,0,1,1,550,1,27,2,0,72,3,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
52,0,0,6,3,350,1,9,1,0,24,2,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
41,1,0,4,4,550,3,15,2,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
30,0,0,1,1,450,0,0,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
40,1,0,4,4,300,0,8,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
41,1,0,4,1,450,4,39,4,0,34,2,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
50,0,0,5,5,350,1,2,1,0,66,3,Attività ausiliarie dei servizi,Servizi Avanzati,0,0,0,0,0,0,1
35,1,0,6,4,300,0,6,2,1,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
35,0,0,1,1,500,2,38,3,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
29,0,1,4,4,350,1,6,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
36,1,0,6,1,450,1,35,3,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
31,1,0,2,2,400,0,46,2,1,75,3,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
47,0,0,4,4,500,2,28,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
34,0,0,4,3,550,2,8,2,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
50,0,0,1,1,500,1,13,1,0,33,3,"Riparazione, manutenzione ed ins",Metalmeccanica,0,0,0,0,1,0,0
30,1,0,3,3,450,0,6,1,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
42,1,0,5,3,450,1,2,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
54,0,1,2,2,600,3,17,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
38,0,1,1,1,650,1,34,1,0,70,3,Attività di direzione aziendale,Servizi Avanzati,0,0,0,0,0,0,1
50,0,1,5,5,400,1,5,2,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
46,0,0,3,3,650,0,1,2,1,92,3,Attività giochi azzardo,Servizi Avanzati,0,0,0,0,0,0,1
56,0,1,5,5,450,1,2,2,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
22,1,0,1,1,550,1,13,4,1,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
47,0,0,6,2,550,2,10,3,0,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
26,1,0,5,5,450,1,2,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
39,1,0,5,5,400,0,6,1,1,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
49,0,1,4,4,400,0,7,3,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
28,1,0,4,2,700,1,19,2,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
23,1,0,6,3,300,0,38,1,0,28,1,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
41,0,1,6,3,550,2,16,3,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
33,0,0,1,1,400,0,40,2,0,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
31,1,0,1,1,1100,1,3,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
41,0,0,1,1,1000,2,8,3,0,34,4,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
33,0,0,2,2,500,2,10,2,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
28,1,0,6,3,650,1,18,1,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
36,0,0,6,4,600,2,44,3,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
40,1,1,6,1,250,0,1,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
50,0,1,4,2,450,1,35,4,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
52,0,0,4,1,350,0,2,1,1,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
23,0,1,4,4,400,0,1,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
38,0,0,2,4,950,0,44,2,0,24,3,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
23,1,0,1,1,450,1,22,2,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
45,0,0,2,2,1350,3,5,3,0,18,3,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
27,0,0,6,1,600,0,12,4,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
47,1,0,1,5,250,1,6,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
30,1,0,1,1,400,2,35,3,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
21,1,0,2,2,400,1,62,3,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
34,0,0,3,3,500,0,31,1,0,50,3,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
37,0,0,4,1,700,2,8,4,0,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
56,1,0,4,1,600,3,6,2,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
37,1,0,1,1,1100,1,15,2,1,85,4,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
41,1,0,3,3,600,2,0,2,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
29,1,0,2,2,500,1,18,1,0,20,2,Fabbricazione prodotti chimici,Chimica e Materiali,0,0,0,1,0,0,0
33,1,0,6,2,350,0,7,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
32,1,0,6,1,650,2,44,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
38,0,0,1,1,400,2,39,1,0,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
28,1,0,3,3,550,1,10,4,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
37,1,0,4,1,1200,1,24,4,1,61,2,Telecomunicazioni,Servizi Avanzati,0,0,0,0,0,0,1
31,1,0,1,1,450,1,29,4,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
31,1,0,3,3,550,1,21,2,0,25,2,Fabbricazione di prodotti in met,Metalmeccanica,0,0,0,0,1,0,0
47,1,0,1,1,1150,5,3,4,0,65,4,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
21,1,0,6,2,300,0,1,2,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
52,1,0,1,1,450,4,0,3,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
30,1,1,2,2,850,0,24,2,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
25,0,1,2,2,350,0,4,2,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
46,0,0,2,2,500,1,23,3,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
35,0,0,4,4,600,2,55,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
59,0,0,4,4,450,5,45,3,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
57,1,0,2,2,900,5,46,4,0,65,3,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
49,1,0,3,3,750,1,3,2,0,72,3,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
29,0,1,5,2,500,2,12,4,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
34,0,0,1,1,700,0,18,2,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
36,0,0,1,3,750,1,6,2,0,31,3,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
37,1,0,2,2,1050,1,2,2,0,31,3,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
47,1,0,4,4,400,0,9,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
28,0,0,2,2,400,2,10,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
33,1,1,6,3,300,1,1,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
48,0,1,2,2,400,1,13,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
49,0,1,1,1,400,1,14,1,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
40,0,0,4,1,450,1,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
27,1,0,1,1,350,1,24,3,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
37,1,0,2,2,350,1,9,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
50,0,1,3,3,300,1,13,2,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
60,1,0,4,3,1200,5,4,4,0,66,4,Attività ausiliarie dei servizi,Servizi Avanzati,0,0,0,0,0,0,1
